[    3463ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2053737ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053755ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053770ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053787ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053803ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053825ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053839ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053857ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053872ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053900ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053916ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053932ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053949ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053966ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053981ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2053999ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054016ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054034ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054037ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054055ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054071ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054087ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054103ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054121ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054136ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054154ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054171ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054187ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054204ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054220ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054238ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054254ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054270ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054288ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054305ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054318ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054337ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054352ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054371ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054389ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054402ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054420ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054437ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054455ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054471ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054487ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054504ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054519ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054536ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054554ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054570ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054587ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054587ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2054606ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054620ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054631ms] [LOG] [Fast Refresh] done in 146ms @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2054637ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054656ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054670ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054688ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054705ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054721ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054737ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054752ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054771ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054787ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054803ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054821ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054837ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054854ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054871ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054890ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054905ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054921ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054939ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054956ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054975ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2054988ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055005ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055020ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055037ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055055ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055071ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055088ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055104ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055120ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055138ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055154ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055172ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055190ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055204ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055222ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055237ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055255ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055272ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055287ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055304ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055320ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055337ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055355ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055371ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055387ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055408ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055430ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055438ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055455ms] [WARNING] [.WebGL-0x1140045d400] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:3001/room?tv=1:0
[ 2055455ms] [WARNING] WebGL: too many errors, no more errors will be reported to the console for this context. @ http://localhost:3001/room?tv=1:0
[ 2105711ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2105745ms] [LOG] [HMR] connected @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106146ms] [LOG] [LoadingOverlay] Progress: 0% (0/1) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106146ms] [LOG] [LoadingOverlay] Progress: 0% (0/1) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106345ms] [LOG] [LoadingOverlay] Progress: 25% (1/4) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106386ms] [LOG] [LoadingOverlay] Progress: 2% (2/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106522ms] [LOG] [LoadingOverlay] Progress: 3% (3/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106527ms] [LOG] [LoadingOverlay] Progress: 4% (4/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106529ms] [LOG] [LoadingOverlay] Progress: 5% (5/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106531ms] [LOG] [LoadingOverlay] Progress: 7% (6/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106533ms] [LOG] [LoadingOverlay] Progress: 8% (7/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106535ms] [LOG] [LoadingOverlay] Progress: 9% (8/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106537ms] [LOG] [LoadingOverlay] Progress: 10% (9/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106538ms] [LOG] [LoadingOverlay] Progress: 11% (10/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106540ms] [LOG] [LoadingOverlay] Progress: 12% (11/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106541ms] [LOG] [LoadingOverlay] Progress: 13% (12/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106543ms] [LOG] [LoadingOverlay] Progress: 14% (13/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106545ms] [LOG] [LoadingOverlay] Progress: 15% (14/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106549ms] [LOG] [LoadingOverlay] Progress: 16% (15/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106557ms] [LOG] [LoadingOverlay] Progress: 17% (16/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106604ms] [LOG] [LoadingOverlay] Progress: 18% (17/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106606ms] [LOG] [LoadingOverlay] Progress: 20% (18/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106608ms] [LOG] [LoadingOverlay] Progress: 21% (19/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106610ms] [LOG] [LoadingOverlay] Progress: 22% (20/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106614ms] [LOG] [LoadingOverlay] Progress: 23% (21/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106615ms] [LOG] [LoadingOverlay] Progress: 24% (22/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106617ms] [LOG] [LoadingOverlay] Progress: 25% (23/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106619ms] [LOG] [LoadingOverlay] Progress: 26% (24/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106621ms] [LOG] [LoadingOverlay] Progress: 27% (25/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106623ms] [LOG] [LoadingOverlay] Progress: 28% (26/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106624ms] [LOG] [LoadingOverlay] Progress: 29% (27/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106626ms] [LOG] [LoadingOverlay] Progress: 30% (28/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106627ms] [LOG] [LoadingOverlay] Progress: 32% (29/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106629ms] [LOG] [LoadingOverlay] Progress: 33% (30/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106631ms] [LOG] [LoadingOverlay] Progress: 34% (31/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106632ms] [LOG] [LoadingOverlay] Progress: 35% (32/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106634ms] [LOG] [LoadingOverlay] Progress: 36% (33/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106636ms] [LOG] [LoadingOverlay] Progress: 37% (34/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106637ms] [LOG] [LoadingOverlay] Progress: 38% (35/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106639ms] [LOG] [LoadingOverlay] Progress: 39% (36/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106641ms] [LOG] [LoadingOverlay] Progress: 40% (37/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106642ms] [LOG] [LoadingOverlay] Progress: 41% (38/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106644ms] [LOG] [LoadingOverlay] Progress: 42% (39/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106645ms] [LOG] [LoadingOverlay] Progress: 43% (40/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106647ms] [LOG] [LoadingOverlay] Progress: 45% (41/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106648ms] [LOG] [LoadingOverlay] Progress: 46% (42/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
[ 2106650ms] [LOG] [LoadingOverlay] Progress: 47% (43/92) active=true @ http://localhost:3001/_next/static/chunks/node_modules_next_dist_f3530cac._.js:2297
